county_fips,year,total_population,state_fips,death_drug_poisonings_unintentional,mortality_rate,mean_mortality_rate_per_state_year,filled_mortality_rate
117,2011,426334.0,12,49.0,11.493336210576684,14.807061928930487,11.493336210576684
117,2012,430537.0,12,40.0,9.290722980835561,13.184114832066342,9.290722980835561
117,2013,435503.0,12,45.0,10.332879452035922,11.630726530637734,10.332879452035922
117,2014,441399.0,12,49.0,11.101067288326435,12.109261541833874,11.101067288326435
117,2015,448318.0,12,53.0,11.821965658305043,14.987429129395773,11.821965658305043
119,2003,61934.0,12,,,10.898636831861468,10.898636831861468
119,2004,64456.0,12,,,11.443833776867127,11.443833776867127
119,2005,69261.0,12,,,12.214425193420814,12.214425193420814
119,2006,76202.0,12,,,14.028622030911139,14.028622030911139
119,2007,82101.0,12,,,14.088496419709609,14.088496419709609
119,2008,86433.0,12,,,15.208641162050228,15.208641162050228
119,2009,90643.0,12,,,14.500168263534942,14.500168263534942
119,2010,94278.0,12,,,15.664955201489008,15.664955201489008
119,2011,97975.0,12,,,14.807061928930487,14.807061928930487
119,2012,101669.0,12,,,13.184114832066342,13.184114832066342
119,2013,106898.0,12,,,11.630726530637734,11.630726530637734
119,2014,112236.0,12,,,12.109261541833874,12.109261541833874
119,2015,117076.0,12,12.0,10.249752297652806,14.987429129395773,10.249752297652806
121,2003,36812.0,12,,,10.898636831861468,10.898636831861468
121,2004,37597.0,12,,,11.443833776867127,11.443833776867127
121,2005,38687.0,12,,,12.214425193420814,12.214425193420814
121,2006,39533.0,12,,,14.028622030911139,14.028622030911139
121,2007,40309.0,12,,,14.088496419709609,14.088496419709609
121,2008,40774.0,12,,,15.208641162050228,15.208641162050228
121,2009,41263.0,12,,,14.500168263534942,14.500168263534942
121,2010,42328.0,12,,,15.664955201489008,15.664955201489008
121,2011,43368.0,12,,,14.807061928930487,14.807061928930487
121,2012,43534.0,12,,,13.184114832066342,13.184114832066342
121,2013,43588.0,12,,,11.630726530637734,11.630726530637734
121,2014,43786.0,12,,,12.109261541833874,12.109261541833874
121,2015,43677.0,12,,,14.987429129395773,14.987429129395773
123,2003,20011.0,12,,,10.898636831861468,10.898636831861468
123,2004,20093.0,12,,,11.443833776867127,11.443833776867127
123,2005,20515.0,12,,,12.214425193420814,12.214425193420814
123,2006,20793.0,12,,,14.028622030911139,14.028622030911139
123,2007,21805.0,12,,,14.088496419709609,14.088496419709609
123,2008,22356.0,12,,,15.208641162050228,15.208641162050228
123,2009,22482.0,12,,,14.500168263534942,14.500168263534942
123,2010,22595.0,12,,,15.664955201489008,15.664955201489008
123,2011,22662.0,12,,,14.807061928930487,14.807061928930487
123,2012,22758.0,12,,,13.184114832066342,13.184114832066342
123,2013,22873.0,12,,,11.630726530637734,11.630726530637734
123,2014,22584.0,12,,,12.109261541833874,12.109261541833874
123,2015,22355.0,12,,,14.987429129395773,14.987429129395773
125,2003,13787.0,12,,,10.898636831861468,10.898636831861468
125,2004,14470.0,12,,,11.443833776867127,11.443833776867127
125,2005,14856.0,12,,,12.214425193420814,12.214425193420814
125,2006,14873.0,12,,,14.028622030911139,14.028622030911139
125,2007,15419.0,12,,,14.088496419709609,14.088496419709609
125,2008,15718.0,12,,,15.208641162050228,15.208641162050228
125,2009,15340.0,12,,,14.500168263534942,14.500168263534942
125,2010,15542.0,12,,,15.664955201489008,15.664955201489008
125,2011,15302.0,12,,,14.807061928930487,14.807061928930487
125,2012,15255.0,12,,,13.184114832066342,13.184114832066342
125,2013,15160.0,12,,,11.630726530637734,11.630726530637734
125,2014,15258.0,12,,,12.109261541833874,12.109261541833874
125,2015,15265.0,12,,,14.987429129395773,14.987429129395773
127,2003,466074.0,12,48.0,10.298793753781588,10.898636831861468,10.298793753781588
127,2004,476845.0,12,60.0,12.582705071878705,11.443833776867127,12.582705071878705
127,2005,486297.0,12,67.0,13.777588592979187,12.214425193420814,13.777588592979187
127,2006,494748.0,12,59.0,11.925262962154472,14.028622030911139,11.925262962154472
127,2007,498935.0,12,61.0,12.226041468327539,14.088496419709609,12.226041468327539
127,2008,497366.0,12,81.0,16.28579356047659,15.208641162050228,16.28579356047659
127,2009,494688.0,12,92.0,18.597580697328418,14.500168263534942,18.597580697328418
127,2010,494440.0,12,104.0,21.033896933905023,15.664955201489008,21.033896933905023
127,2011,494464.0,12,78.0,15.774657002329796,14.807061928930487,15.774657002329796
127,2012,496535.0,12,68.0,13.694905696476583,13.184114832066342,13.694905696476583
127,2013,500438.0,12,79.0,15.786171313928996,11.630726530637734,15.786171313928996
127,2014,506715.0,12,55.0,10.854227721697601,12.109261541833874,10.854227721697601
127,2015,516730.0,12,84.0,16.25607183635554,14.987429129395773,16.25607183635554
129,2003,25062.0,12,,,10.898636831861468,10.898636831861468
129,2004,25832.0,12,,,11.443833776867127,11.443833776867127
129,2005,26706.0,12,,,12.214425193420814,12.214425193420814
129,2006,27785.0,12,,,14.028622030911139,14.028622030911139
129,2007,28588.0,12,,,14.088496419709609,14.088496419709609
129,2008,29183.0,12,,,15.208641162050228,15.208641162050228
129,2009,30459.0,12,,,14.500168263534942,14.500168263534942
129,2010,30825.0,12,,,15.664955201489008,15.664955201489008
129,2011,30973.0,12,,,14.807061928930487,14.807061928930487
129,2012,30859.0,12,,,13.184114832066342,13.184114832066342
129,2013,31004.0,12,,,11.630726530637734,11.630726530637734
129,2014,31416.0,12,,,12.109261541833874,12.109261541833874
129,2015,31523.0,12,,,14.987429129395773,14.987429129395773
131,2003,45578.0,12,,,10.898636831861468,10.898636831861468
131,2004,47518.0,12,,,11.443833776867127,11.443833776867127
131,2005,49392.0,12,10.0,20.24619371558147,12.214425193420814,20.24619371558147
131,2006,51145.0,12,16.0,31.283605435526447,14.028622030911139,31.283605435526447
131,2007,52355.0,12,12.0,22.920446948715497,14.088496419709609,22.920446948715497
131,2008,53563.0,12,,,15.208641162050228,15.208641162050228
131,2009,54534.0,12,,,14.500168263534942,14.500168263534942
131,2010,55217.0,12,,,15.664955201489008,15.664955201489008
131,2011,55602.0,12,,,14.807061928930487,14.807061928930487
131,2012,57190.0,12,,,13.184114832066342,13.184114832066342
131,2013,59193.0,12,,,11.630726530637734,11.630726530637734
131,2014,61186.0,12,,,12.109261541833874,12.109261541833874
131,2015,63066.0,12,,,14.987429129395773,14.987429129395773
133,2003,21537.0,12,,,10.898636831861468,10.898636831861468
133,2004,21967.0,12,,,11.443833776867127,11.443833776867127
133,2005,22216.0,12,,,12.214425193420814,12.214425193420814
133,2006,22860.0,12,,,14.028622030911139,14.028622030911139
133,2007,23469.0,12,,,14.088496419709609,14.088496419709609
133,2008,24706.0,12,,,15.208641162050228,15.208641162050228
133,2009,24693.0,12,,,14.500168263534942,14.500168263534942
133,2010,24720.0,12,,,15.664955201489008,15.664955201489008
133,2011,24510.0,12,,,14.807061928930487,14.807061928930487
133,2012,24741.0,12,,,13.184114832066342,13.184114832066342
133,2013,24504.0,12,,,11.630726530637734,11.630726530637734
133,2014,24299.0,12,,,12.109261541833874,12.109261541833874
133,2015,24552.0,12,,,14.987429129395773,14.987429129395773
1,2003,327393.0,16,17.0,5.192536187395576,5.192536187395576,5.192536187395576
1,2004,334926.0,16,21.0,6.270041740563587,6.270041740563587,6.270041740563587
1,2005,348755.0,16,20.0,5.734684807386274,5.734684807386274,5.734684807386274
1,2006,363498.0,16,32.0,8.803349674551168,9.034521721686055,8.803349674551168
1,2007,375368.0,16,32.0,8.524967498561411,8.524967498561411,8.524967498561411
1,2008,382618.0,16,26.0,6.795289296373929,9.758606521350822,6.795289296373929
1,2009,388577.0,16,34.0,8.749874542240018,9.548974360281232,8.749874542240018
1,2010,393354.0,16,35.0,8.897837571246257,9.922441734337239,8.897837571246257
1,2011,401262.0,16,32.0,7.974839381750577,8.180505759440655,7.974839381750577
1,2012,408862.0,16,28.0,6.8482764355699475,9.781221425167935,6.8482764355699475
1,2013,415951.0,16,43.0,10.337756129928765,15.705161617095124,10.337756129928765
1,2014,425471.0,16,50.0,11.751682253314561,11.596172096648308,11.751682253314561
1,2015,432862.0,16,30.0,6.930615300026337,14.674401265677306,6.930615300026337
3,2003,3624.0,16,,,5.192536187395576,5.192536187395576
3,2004,3693.0,16,,,6.270041740563587,6.270041740563587
3,2005,3817.0,16,,,5.734684807386274,5.734684807386274
3,2006,3788.0,16,,,9.034521721686055,9.034521721686055
3,2007,3949.0,16,,,8.524967498561411,8.524967498561411
3,2008,4021.0,16,,,9.758606521350822,9.758606521350822
3,2009,4000.0,16,,,9.548974360281232,9.548974360281232
3,2010,3962.0,16,,,9.922441734337239,9.922441734337239
3,2011,3981.0,16,,,8.180505759440655,8.180505759440655
3,2012,3908.0,16,,,9.781221425167935,9.781221425167935
3,2013,3863.0,16,,,15.705161617095124,15.705161617095124
3,2014,3883.0,16,,,11.596172096648308,11.596172096648308
3,2015,3891.0,16,,,14.674401265677306,14.674401265677306
5,2003,76312.0,16,,,5.192536187395576,5.192536187395576
5,2004,76834.0,16,,,6.270041740563587,6.270041740563587
5,2005,77419.0,16,,,5.734684807386274,5.734684807386274
5,2006,78491.0,16,,,9.034521721686055,9.034521721686055
5,2007,79338.0,16,,,8.524967498561411,8.524967498561411
5,2008,80609.0,16,,,9.758606521350822,9.758606521350822
5,2009,81994.0,16,,,9.548974360281232,9.548974360281232
5,2010,83020.0,16,,,9.922441734337239,9.922441734337239
5,2011,83641.0,16,,,8.180505759440655,8.180505759440655
5,2012,83755.0,16,,,9.781221425167935,9.781221425167935
5,2013,83455.0,16,,,15.705161617095124,15.705161617095124
5,2014,83536.0,16,10.0,11.970886803294388,11.596172096648308,11.970886803294388
5,2015,84184.0,16,,,14.674401265677306,14.674401265677306
7,2003,6219.0,16,,,5.192536187395576,5.192536187395576
7,2004,6170.0,16,,,6.270041740563587,6.270041740563587
7,2005,6077.0,16,,,5.734684807386274,5.734684807386274
7,2006,6071.0,16,,,9.034521721686055,9.034521721686055
7,2007,6049.0,16,,,8.524967498561411,8.524967498561411
7,2008,6027.0,16,,,9.758606521350822,9.758606521350822
7,2009,6014.0,16,,,9.548974360281232,9.548974360281232
7,2010,5969.0,16,,,9.922441734337239,9.922441734337239
7,2011,5956.0,16,,,8.180505759440655,8.180505759440655
7,2012,5892.0,16,,,9.781221425167935,9.781221425167935
7,2013,5948.0,16,,,15.705161617095124,15.705161617095124
7,2014,5926.0,16,,,11.596172096648308,11.596172096648308
7,2015,5879.0,16,,,14.674401265677306,14.674401265677306
9,2003,8901.0,16,,,5.192536187395576,5.192536187395576
9,2004,8907.0,16,,,6.270041740563587,6.270041740563587
9,2005,9053.0,16,,,5.734684807386274,5.734684807386274
9,2006,9260.0,16,,,9.034521721686055,9.034521721686055
9,2007,9296.0,16,,,8.524967498561411,8.524967498561411
9,2008,9385.0,16,,,9.758606521350822,9.758606521350822
9,2009,9286.0,16,,,9.548974360281232,9.548974360281232
9,2010,9290.0,16,,,9.922441734337239,9.922441734337239
9,2011,9173.0,16,,,8.180505759440655,8.180505759440655
9,2012,9126.0,16,,,9.781221425167935,9.781221425167935
9,2013,9030.0,16,,,15.705161617095124,15.705161617095124
9,2014,9032.0,16,,,11.596172096648308,11.596172096648308
9,2015,8996.0,16,,,14.674401265677306,14.674401265677306
11,2003,42555.0,16,,,5.192536187395576,5.192536187395576
11,2004,42702.0,16,,,6.270041740563587,6.270041740563587
11,2005,43173.0,16,,,5.734684807386274,5.734684807386274
11,2006,43396.0,16,,,9.034521721686055,9.034521721686055
11,2007,43816.0,16,,,8.524967498561411,8.524967498561411
11,2008,44414.0,16,,,9.758606521350822,9.758606521350822
11,2009,45087.0,16,,,9.548974360281232,9.548974360281232
11,2010,45765.0,16,,,9.922441734337239,9.922441734337239
11,2011,45893.0,16,,,8.180505759440655,8.180505759440655
11,2012,45510.0,16,,,9.781221425167935,9.781221425167935
11,2013,45423.0,16,,,15.705161617095124,15.705161617095124
11,2014,45214.0,16,,,11.596172096648308,11.596172096648308
11,2015,45057.0,16,,,14.674401265677306,14.674401265677306
13,2003,20557.0,16,,,5.192536187395576,5.192536187395576
13,2004,20811.0,16,,,6.270041740563587,6.270041740563587
13,2005,20897.0,16,,,5.734684807386274,5.734684807386274
13,2006,21082.0,16,,,9.034521721686055,9.034521721686055
13,2007,21169.0,16,,,8.524967498561411,8.524967498561411
13,2008,21477.0,16,,,9.758606521350822,9.758606521350822
13,2009,21590.0,16,,,9.548974360281232,9.548974360281232
13,2010,21295.0,16,,,9.922441734337239,9.922441734337239
13,2011,21083.0,16,,,8.180505759440655,8.180505759440655
13,2012,21127.0,16,,,9.781221425167935,9.781221425167935
13,2013,21325.0,16,,,15.705161617095124,15.705161617095124
13,2014,21455.0,16,,,11.596172096648308,11.596172096648308
13,2015,21636.0,16,,,14.674401265677306,14.674401265677306
15,2003,6977.0,16,,,5.192536187395576,5.192536187395576
15,2004,7004.0,16,,,6.270041740563587,6.270041740563587
15,2005,6981.0,16,,,5.734684807386274,5.734684807386274
15,2006,7151.0,16,,,9.034521721686055,9.034521721686055
15,2007,7229.0,16,,,8.524967498561411,8.524967498561411
15,2008,7148.0,16,,,9.758606521350822,9.758606521350822
15,2009,7051.0,16,,,9.548974360281232,9.548974360281232
15,2010,7005.0,16,,,9.922441734337239,9.922441734337239
15,2011,6986.0,16,,,8.180505759440655,8.180505759440655
15,2012,6790.0,16,,,9.781221425167935,9.781221425167935
15,2013,6720.0,16,,,15.705161617095124,15.705161617095124
15,2014,6779.0,16,,,11.596172096648308,11.596172096648308
15,2015,6963.0,16,,,14.674401265677306,14.674401265677306
17,2003,38382.0,16,,,5.192536187395576,5.192536187395576
17,2004,38836.0,16,,,6.270041740563587,6.270041740563587
17,2005,39576.0,16,,,5.734684807386274,5.734684807386274
17,2006,40127.0,16,,,9.034521721686055,9.034521721686055
17,2007,40738.0,16,,,8.524967498561411,8.524967498561411
17,2008,40966.0,16,,,9.758606521350822,9.758606521350822
17,2009,40809.0,16,,,9.548974360281232,9.548974360281232
17,2010,40902.0,16,,,9.922441734337239,9.922441734337239
17,2011,40782.0,16,,,8.180505759440655,8.180505759440655
17,2012,40347.0,16,,,9.781221425167935,9.781221425167935
17,2013,40525.0,16,,,15.705161617095124,15.705161617095124
17,2014,41289.0,16,,,11.596172096648308,11.596172096648308
17,2015,41600.0,16,,,14.674401265677306,14.674401265677306
19,2003,86846.0,16,,,5.192536187395576,5.192536187395576
19,2004,89514.0,16,,,6.270041740563587,6.270041740563587
19,2005,91709.0,16,,,5.734684807386274,5.734684807386274
19,2006,94756.0,16,,,9.034521721686055,9.034521721686055
19,2007,97890.0,16,,,8.524967498561411,8.524967498561411
19,2008,100811.0,16,13.0,12.895418158732678,9.758606521350822,12.895418158732678
19,2009,103016.0,16,13.0,12.619398928321814,9.548974360281232,12.619398928321814
19,2010,104675.0,16,13.0,12.41939336040124,9.922441734337239,12.41939336040124
19,2011,105813.0,16,12.0,11.340761532136883,8.180505759440655,11.340761532136883
19,2012,106764.0,16,15.0,14.049679667303586,9.781221425167935,14.049679667303586
19,2013,107369.0,16,33.0,30.73512838901359,15.705161617095124,30.73512838901359
19,2014,108236.0,16,19.0,17.554233341956465,11.596172096648308,17.554233341956465
19,2015,109849.0,16,27.0,24.579195076878257,14.674401265677306,24.579195076878257
21,2003,9960.0,16,,,5.192536187395576,5.192536187395576
21,2004,10163.0,16,,,6.270041740563587,6.270041740563587
21,2005,10303.0,16,,,5.734684807386274,5.734684807386274
21,2006,10530.0,16,,,9.034521721686055,9.034521721686055
21,2007,10754.0,16,,,8.524967498561411,8.524967498561411
21,2008,10831.0,16,,,9.758606521350822,9.758606521350822
21,2009,10819.0,16,,,9.548974360281232,9.548974360281232
21,2010,10999.0,16,,,9.922441734337239,9.922441734337239
21,2011,10823.0,16,,,8.180505759440655,8.180505759440655
21,2012,10817.0,16,,,9.781221425167935,9.781221425167935
21,2013,10853.0,16,,,15.705161617095124,15.705161617095124
21,2014,10956.0,16,,,11.596172096648308,11.596172096648308
21,2015,11299.0,16,,,14.674401265677306,14.674401265677306
23,2003,2842.0,16,,,5.192536187395576,5.192536187395576
23,2004,2812.0,16,,,6.270041740563587,6.270041740563587
23,2005,2825.0,16,,,5.734684807386274,5.734684807386274
23,2006,2786.0,16,,,9.034521721686055,9.034521721686055
23,2007,2838.0,16,,,8.524967498561411,8.524967498561411
23,2008,2846.0,16,,,9.758606521350822,9.758606521350822
23,2009,2835.0,16,,,9.548974360281232,9.548974360281232
23,2010,2915.0,16,,,9.922441734337239,9.922441734337239
23,2011,2833.0,16,,,8.180505759440655,8.180505759440655
23,2012,2760.0,16,,,9.781221425167935,9.781221425167935
23,2013,2667.0,16,,,15.705161617095124,15.705161617095124
23,2014,2658.0,16,,,11.596172096648308,11.596172096648308
23,2015,2566.0,16,,,14.674401265677306,14.674401265677306
25,2007,1103.0,16,,,8.524967498561411,8.524967498561411
27,2003,151395.0,16,,,5.192536187395576,5.192536187395576
27,2004,157130.0,16,,,6.270041740563587,6.270041740563587
27,2005,163947.0,16,,,5.734684807386274,5.734684807386274
27,2006,172188.0,16,,,9.034521721686055,9.034521721686055
27,2007,179645.0,16,,,8.524967498561411,8.524967498561411
27,2008,184996.0,16,,,9.758606521350822,9.758606521350822
27,2009,187357.0,16,,,9.548974360281232,9.548974360281232
27,2010,189347.0,16,16.0,8.450094271364216,9.922441734337239,8.450094271364216
27,2011,191354.0,16,10.0,5.225916364434504,8.180505759440655,5.225916364434504
27,2012,193734.0,16,,,9.781221425167935,9.781221425167935
27,2013,198590.0,16,12.0,6.042600332343018,15.705161617095124,6.042600332343018
27,2014,202440.0,16,20.0,9.879470460383324,11.596172096648308,9.879470460383324
27,2015,206842.0,16,,,14.674401265677306,14.674401265677306
29,2003,7105.0,16,,,5.192536187395576,5.192536187395576
29,2004,7106.0,16,,,6.270041740563587,6.270041740563587
29,2005,6963.0,16,,,5.734684807386274,5.734684807386274
29,2006,6886.0,16,,,9.034521721686055,9.034521721686055
29,2007,6873.0,16,,,8.524967498561411,8.524967498561411
29,2008,6840.0,16,,,9.758606521350822,9.758606521350822
29,2009,6922.0,16,,,9.548974360281232,9.548974360281232
29,2010,6974.0,16,,,9.922441734337239,9.922441734337239
29,2011,6844.0,16,,,8.180505759440655,8.180505759440655
29,2012,6771.0,16,,,9.781221425167935,9.781221425167935
29,2013,6787.0,16,,,15.705161617095124,15.705161617095124
29,2014,6794.0,16,,,11.596172096648308,11.596172096648308
29,2015,6733.0,16,,,14.674401265677306,14.674401265677306
31,2003,21466.0,16,,,5.192536187395576,5.192536187395576
31,2004,21323.0,16,,,6.270041740563587,6.270041740563587
31,2005,21372.0,16,,,5.734684807386274,5.734684807386274
31,2006,21281.0,16,,,9.034521721686055,9.034521721686055
31,2007,21568.0,16,,,8.524967498561411,8.524967498561411
31,2008,22134.0,16,,,9.758606521350822,9.758606521350822
31,2009,22476.0,16,,,9.548974360281232,9.548974360281232
31,2010,23080.0,16,,,9.922441734337239,9.922441734337239
31,2011,23106.0,16,,,8.180505759440655,8.180505759440655
31,2012,23263.0,16,,,9.781221425167935,9.781221425167935
31,2013,23344.0,16,,,15.705161617095124,15.705161617095124
31,2014,23503.0,16,,,11.596172096648308,11.596172096648308
31,2015,23499.0,16,,,14.674401265677306,14.674401265677306
33,2012,884.0,16,,,9.781221425167935,9.781221425167935
33,2014,889.0,16,,,11.596172096648308,11.596172096648308
35,2003,8596.0,16,,,5.192536187395576,5.192536187395576
35,2004,8610.0,16,,,6.270041740563587,6.270041740563587
35,2005,8659.0,16,,,5.734684807386274,5.734684807386274
35,2006,8776.0,16,,,9.034521721686055,9.034521721686055
35,2007,8788.0,16,,,8.524967498561411,8.524967498561411
35,2008,8764.0,16,,,9.758606521350822,9.758606521350822
35,2009,8761.0,16,,,9.548974360281232,9.548974360281232
35,2010,8727.0,16,,,9.922441734337239,9.922441734337239
35,2011,8609.0,16,,,8.180505759440655,8.180505759440655
35,2012,8579.0,16,,,9.781221425167935,9.781221425167935
35,2013,8568.0,16,,,15.705161617095124,15.705161617095124
35,2014,8561.0,16,,,11.596172096648308,11.596172096648308
35,2015,8554.0,16,,,14.674401265677306,14.674401265677306
37,2003,4116.0,16,,,5.192536187395576,5.192536187395576
37,2004,4129.0,16,,,6.270041740563587,6.270041740563587
37,2005,4084.0,16,,,5.734684807386274,5.734684807386274
37,2006,4155.0,16,,,9.034521721686055,9.034521721686055
37,2007,4200.0,16,,,8.524967498561411,8.524967498561411
37,2008,4300.0,16,,,9.758606521350822,9.758606521350822
37,2009,4363.0,16,,,9.548974360281232,9.548974360281232
37,2010,4357.0,16,,,9.922441734337239,9.922441734337239
37,2011,4325.0,16,,,8.180505759440655,8.180505759440655
37,2012,4327.0,16,,,9.781221425167935,9.781221425167935
37,2013,4225.0,16,,,15.705161617095124,15.705161617095124
37,2014,4132.0,16,,,11.596172096648308,11.596172096648308
37,2015,4059.0,16,,,14.674401265677306,14.674401265677306
39,2003,25972.0,16,,,5.192536187395576,5.192536187395576
39,2004,26355.0,16,,,6.270041740563587,6.270041740563587
39,2005,25919.0,16,,,5.734684807386274,5.734684807386274
39,2006,25927.0,16,,,9.034521721686055,9.034521721686055
39,2007,26595.0,16,,,8.524967498561411,8.524967498561411
39,2008,26930.0,16,,,9.758606521350822,9.758606521350822
39,2009,26769.0,16,,,9.548974360281232,9.548974360281232
39,2010,27121.0,16,,,9.922441734337239,9.922441734337239
39,2011,26221.0,16,,,8.180505759440655,8.180505759440655
39,2012,26287.0,16,,,9.781221425167935,9.781221425167935
39,2013,26267.0,16,,,15.705161617095124,15.705161617095124
39,2014,26226.0,16,,,11.596172096648308,11.596172096648308
39,2015,25826.0,16,,,14.674401265677306,14.674401265677306
41,2003,11718.0,16,,,5.192536187395576,5.192536187395576
41,2004,11959.0,16,,,6.270041740563587,6.270041740563587
41,2005,12079.0,16,,,5.734684807386274,5.734684807386274
41,2006,12085.0,16,,,9.034521721686055,9.034521721686055
41,2007,12277.0,16,,,8.524967498561411,8.524967498561411
41,2008,12570.0,16,,,9.758606521350822,9.758606521350822
41,2009,12757.0,16,,,9.548974360281232,9.548974360281232
41,2010,12781.0,16,,,9.922441734337239,9.922441734337239
41,2011,12810.0,16,,,8.180505759440655,8.180505759440655
41,2012,12798.0,16,,,9.781221425167935,9.781221425167935
41,2013,12802.0,16,,,15.705161617095124,15.705161617095124
41,2014,12910.0,16,,,11.596172096648308,11.596172096648308
41,2015,12955.0,16,,,14.674401265677306,14.674401265677306
43,2003,12370.0,16,,,5.192536187395576,5.192536187395576
43,2004,12640.0,16,,,6.270041740563587,6.270041740563587
43,2005,12610.0,16,,,5.734684807386274,5.734684807386274
43,2006,12770.0,16,,,9.034521721686055,9.034521721686055
43,2007,13005.0,16,,,8.524967498561411,8.524967498561411
43,2008,13112.0,16,,,9.758606521350822,9.758606521350822
43,2009,13173.0,16,,,9.548974360281232,9.548974360281232
43,2010,13225.0,16,,,9.922441734337239,9.922441734337239
43,2011,13109.0,16,,,8.180505759440655,8.180505759440655
43,2012,12966.0,16,,,9.781221425167935,9.781221425167935
43,2013,12872.0,16,,,15.705161617095124,15.705161617095124
43,2014,12803.0,16,,,11.596172096648308,11.596172096648308
43,2015,12812.0,16,,,14.674401265677306,14.674401265677306
45,2003,15693.0,16,,,5.192536187395576,5.192536187395576
45,2004,15925.0,16,,,6.270041740563587,6.270041740563587
45,2005,16304.0,16,,,5.734684807386274,5.734684807386274
45,2006,16632.0,16,,,9.034521721686055,9.034521721686055
45,2007,16833.0,16,,,8.524967498561411,8.524967498561411
45,2008,16941.0,16,,,9.758606521350822,9.758606521350822
45,2009,16809.0,16,,,9.548974360281232,9.548974360281232
45,2010,16687.0,16,,,9.922441734337239,9.922441734337239
45,2011,16692.0,16,,,8.180505759440655,8.180505759440655
45,2012,16630.0,16,,,9.781221425167935,9.781221425167935
45,2013,16569.0,16,,,15.705161617095124,15.705161617095124
45,2014,16646.0,16,,,11.596172096648308,11.596172096648308
45,2015,16685.0,16,,,14.674401265677306,14.674401265677306
47,2003,14483.0,16,,,5.192536187395576,5.192536187395576
47,2004,14562.0,16,,,6.270041740563587,6.270041740563587
47,2005,14614.0,16,,,5.734684807386274,5.734684807386274
47,2006,14749.0,16,,,9.034521721686055,9.034521721686055
47,2007,14963.0,16,,,8.524967498561411,8.524967498561411
47,2008,15216.0,16,,,9.758606521350822,9.758606521350822
47,2009,15270.0,16,,,9.548974360281232,9.548974360281232
47,2010,15471.0,16,,,9.922441734337239,9.922441734337239
47,2011,15355.0,16,,,8.180505759440655,8.180505759440655
47,2012,15250.0,16,,,9.781221425167935,9.781221425167935
47,2013,15169.0,16,,,15.705161617095124,15.705161617095124
47,2014,15086.0,16,,,11.596172096648308,11.596172096648308
47,2015,15188.0,16,,,14.674401265677306,14.674401265677306
49,2003,15410.0,16,,,5.192536187395576,5.192536187395576
49,2004,15555.0,16,,,6.270041740563587,6.270041740563587
49,2005,15522.0,16,,,5.734684807386274,5.734684807386274
49,2006,15638.0,16,,,9.034521721686055,9.034521721686055
49,2007,15770.0,16,,,8.524967498561411,8.524967498561411
49,2008,15896.0,16,,,9.758606521350822,9.758606521350822
49,2009,16138.0,16,,,9.548974360281232,9.548974360281232
49,2010,16310.0,16,,,9.922441734337239,9.922441734337239
49,2011,16462.0,16,,,8.180505759440655,8.180505759440655
49,2012,16444.0,16,,,9.781221425167935,9.781221425167935
49,2013,16249.0,16,,,15.705161617095124,15.705161617095124
49,2014,16275.0,16,,,11.596172096648308,11.596172096648308
49,2015,16301.0,16,,,14.674401265677306,14.674401265677306
51,2003,20249.0,16,,,5.192536187395576,5.192536187395576
51,2004,20842.0,16,,,6.270041740563587,6.270041740563587
51,2005,21674.0,16,,,5.734684807386274,5.734684807386274
51,2006,22439.0,16,,,9.034521721686055,9.034521721686055
51,2007,23475.0,16,,,8.524967498561411,8.524967498561411
51,2008,24696.0,16,,,9.758606521350822,9.758606521350822
51,2009,25770.0,16,,,9.548974360281232,9.548974360281232
51,2010,26223.0,16,,,9.922441734337239,9.922441734337239
51,2011,26313.0,16,,,8.180505759440655,8.180505759440655
51,2012,26641.0,16,,,9.781221425167935,9.781221425167935
51,2013,26804.0,16,,,15.705161617095124,15.705161617095124
51,2014,26944.0,16,,,11.596172096648308,11.596172096648308
51,2015,27127.0,16,,,14.674401265677306,14.674401265677306
53,2003,18971.0,16,,,5.192536187395576,5.192536187395576
53,2004,19331.0,16,,,6.270041740563587,6.270041740563587
53,2005,19654.0,16,,,5.734684807386274,5.734684807386274
53,2006,20111.0,16,,,9.034521721686055,9.034521721686055
53,2007,20572.0,16,,,8.524967498561411,8.524967498561411
53,2008,21217.0,16,,,9.758606521350822,9.758606521350822
53,2009,22039.0,16,,,9.548974360281232,9.548974360281232
53,2010,22442.0,16,,,9.922441734337239,9.922441734337239
53,2011,22520.0,16,,,8.180505759440655,8.180505759440655
53,2012,22578.0,16,,,9.781221425167935,9.781221425167935
53,2013,22768.0,16,,,15.705161617095124,15.705161617095124
53,2014,22926.0,16,,,11.596172096648308,11.596172096648308
53,2015,22971.0,16,,,14.674401265677306,14.674401265677306
55,2003,116512.0,16,,,5.192536187395576,5.192536187395576
55,2004,121002.0,16,,,6.270041740563587,6.270041740563587
55,2005,125972.0,16,,,5.734684807386274,5.734684807386274
55,2006,129510.0,16,12.0,9.26569376882094,9.034521721686055,9.26569376882094
55,2007,132811.0,16,,,8.524967498561411,8.524967498561411
55,2008,135627.0,16,13.0,9.585112108945859,9.758606521350822,9.585112108945859
55,2009,137407.0,16,10.0,7.2776496102818635,9.548974360281232,7.2776496102818635
55,2010,138848.0,16,,,9.922441734337239,9.922441734337239
55,2011,140932.0,16,,,8.180505759440655,8.180505759440655
55,2012,142084.0,16,12.0,8.445708172630274,9.781221425167935,8.445708172630274
